Rank	Organism	Nucleotides	Entries
7977	Ambystoma tigrinum	15283258	19700
7978	Amenia sp. RSM006	15279645	19303
7979	Streptomyces sclerotialus	15274956	230
7980	Micavibrio sp.	15273847	427
7981	Rhizobium sullae	15267509	457
7982	Caldibacillus debilis	15267294	623
7983	Dyella jiangningensis	15266420	53
7984	Streptomyces globisporus	15265068	554
7985	Calosoma frigidum	15258019	15502
7986	Azospirillum thiophilum	15255557	28
7987	Bordetella genomosp. 9	15247152	6
7988	Malassezia nana	15243177	205
7989	Aureimonas ureilytica	15242960	580
7990	Oncorhynchus masou masou	15241146	98032
7991	Anthonomus grandis	15225694	26371
7992	Pseudomonas gingeri NCPPB 3146 = LMG 5327	15217042	1229
7993	Streptomyces vinaceus	15214503	1018
7994	Dipodascus geniculatus	15203720	309
7995	Lachesilla abiesicola	15200559	17927
7996	Brevundimonas sp.	15198714	1037
7997	Erynnis propertius	15198402	23477
7998	Campylobacter fetus subsp. venerealis	15191047	570
7999	Bathycoccus prasinos	15179383	92
8000	Entamoeba histolytica KU27	15172922	3229
8001	Yersinia massiliensis	15168508	233
8002	Liriodendron tulipifera	15167015	25696
8003	Limecola balthica balthica	15164732	11387
8004	Taylorella equigenitalis	15164125	150
8005	Vibrio scophthalmi	15161225	378
8006	Euhadra quaesita	15157741	59866
8007	Leptolyngbya sp.	15156303	1297
8008	Fragilariopsis cylindrus	15155876	21891
8009	Pinus radiata	15154078	22383
8010	Salmonella enterica subsp. enterica serovar 4,12:i:-	15144229	634
8011	Mycobacteroides abscessus subsp. massiliense CCUG 48898 = JCM 15300	15143374	24
8012	Streptomyces regensis	15134939	979
8013	Torenia fournieri	15127905	21996
8014	Methylobacterium aquaticum	15125582	621
8015	archaeon	15122121	1514
8016	Malassezia dermatis	15115935	169
8017	Trypanosoma rangeli SC58	15114272	9066
8018	Collimonas arenae	15103300	32
8019	Spathaspora xylofermentans	15100320	298
8020	Middelhovenomyces tepae	15094821	306
8021	Burkholderia ambifaria AMMD	15085381	36
8022	Staphylococcus schleiferi	15083242	42
8023	Armillaria ostoyae RNA1	15082970	20796
8024	uncultured marine eukaryote	15081928	18634
8025	Shigella flexneri 4c	15067570	12
8026	Chlamydia muridarum str. Nigg	15060837	49
8027	Babjeviella inositovora NRRL Y-12698	15052886	211
8028	Telchin licus	15046833	23918
8029	Aethionema grandiflorum	15046428	18336
8030	Pseudomonas flexibilis	15045045	145
8031	Kodamaea laetipori	15043860	123
8032	Staphylococcus hyicus	15039280	497
8033	Staphylococcus pettenkoferi	15025816	364
8034	Metschnikowia sp. 03-147.1	15024813	1624
8035	Sulfitobacter pseudonitzschiae	15021124	126
8036	Rhizobium favelukesii	15017650	319
8037	Burkholderia pseudomallei K96243	15006817	382
8038	Neomysis awatschensis	15001128	22144
8039	Mycolicibacterium wolinskyi	14991513	142
8040	Methylobacterium sp.	14988867	447
8041	Enterobacter cloacae subsp. dissolvens	14988217	326
8042	Cupriavidus necator H16	14982332	74
8043	Capnocytophaga sputigena	14979362	77
8044	Idiomarinaceae bacterium	14963626	545
8045	Escherichia coli W	14958162	96
8046	Paenibacillus algorifonticola	14955813	192
8047	Corixa punctata	14955801	22861
8048	Hyphomonadaceae bacterium	14955338	320
8049	Saccharomycopsis fodiens	14952862	26
8050	Mesorhizobium loti NZP2037	14945856	11
8051	Populus tremula x Populus alba	14943312	27811
8052	[Candida] golubevii	14939761	885
8053	Leuconostoc gelidum subsp. gasicomitatum	14938974	2035
8054	Chryseobacterium culicis	14938690	52
8055	Streptomyces pluripotens	14938636	7
8056	Xanthomonas sacchari	14936724	215
8057	Streptomyces daghestanicus	14920051	1342
8058	Dengue virus 3	14915573	4959
8059	Plasmodium falciparum FCH/4	14913899	7279
8060	Spathaspora gorwiae	14900400	2537
8061	Leptospirillum ferriphilum	14897499	332
8062	Candida albicans 12C	14897039	50
8063	Hippoglossus hippoglossus	14896048	23883
8064	Sorangium cellulosum So0157-2	14890137	15
8065	Ambrosiozyma ambrosiae	14884504	199
8066	Streptomyces thermoautotrophicus	14880139	1154
8067	Tipula maxima	14879472	24669
8068	Stappia indica	14877579	109
8069	Rhizobium acidisoli	14867971	143
8070	[no name:439853]	14862903	391
8071	Candida albicans P75010	14862837	56
8072	Xanthomonas campestris pv. incanae	14861404	97
8073	Salmonella enterica subsp. enterica serovar Typhi str. Ty2	14834442	381
8074	Spathaspora girioi	14821363	2387
8075	Suhomyces canberraensis	14816303	231
8076	Streptomyces sp. OspMP-M45	14815744	107
8077	[Candida] ponderosae	14792565	2388
8078	Candida albicans P60002	14791426	47
8079	Saccharomycopsis fermentans	14790462	84
8080	Rhizobium alamii	14777017	149
8081	Streptomyces sp.	14770800	8738
8082	Thermococcus kodakarensis KOD1	14768686	98
8083	Burkholderia pseudomallei MSHR2543	14756271	190
8084	Nemoura sp. AD-2014	14755207	25262
8085	Caragana korshinskii	14748592	46642
8086	Kuraishia ogatae	14746142	107
8087	Ambystoma tigrinum tigrinum	14744081	20575
8088	Candida albicans P94015	14742595	58
8089	Micromonospora aurantiaca	14741121	123
8090	Paenibacillus riograndensis	14731834	2257
8091	Spencermartinsiella europaea	14728166	297
8092	Blastobotrys muscicola	14718306	668
8093	Candida albicans Ca6	14716334	82
8094	Pectobacterium carotovorum subsp. actinidiae	14710402	113
8095	Salmonella enterica subsp. enterica serovar Bardo	14709869	131
8096	Euglossa cordata	14706314	25682
8097	Thermosporothrix hazakensis	14701547	105
8098	Candida albicans GC75	14696915	73
8099	Neisseria mucosa	14692920	1108
8100	Burkholderia pseudomallei MSHR5848	14691405	118
8101	Pseudomonas veronii 1YdBTEX2	14689899	66
8102	Komagataeibacter saccharivorans	14687695	181
8103	Candida albicans P75016	14680338	50
8104	Nadsonia starkeyi-henricii	14676995	357
8105	Candida albicans P78042	14676842	70
8106	Burkholderia pseudomallei Pasteur 52237	14676103	220
8107	Aeromonas bestiarum	14675196	680
8108	Pedobacter steynii	14668895	67
8109	Blastobotrys proliferans	14668591	235
8110	Vanderwaltozyma polyspora DSM 70294	14668509	417
8111	Burkholderia pseudomallei NCTC 13178	14663059	208
8112	Shigella flexneri 1a	14661195	23
8113	Mesorhizobium amorphae CCNWGS0123	14649557	295
8114	Pedosphaera sp.	14649354	491
8115	Robinsoniella peoriensis	14623092	216
8116	Candida albicans P76067	14622326	45
8117	Rhizobium etli	14619618	1260
8118	Candida tropicalis MYA-3404	14619180	129
8119	Candida dubliniensis CD36	14618422	8
8120	Burkholderia pseudomallei PB08298010	14617022	331
8121	Coleochaete scutata	14614654	11420
8122	Geobacter sp.	14611609	302
8123	Burkholderia sp. BDU8	14611145	139
8124	Candida albicans P57055	14594318	56
8125	Salmonella enterica subsp. houtenae	14586724	213
8126	Peregrinus maidis	14585031	20690
8127	Fusobacterium nucleatum subsp. animalis	14581339	292
8128	Burkholderia pseudomallei MSHR5855	14579332	155
8129	Burkholderia pseudomallei MSHR338	14578827	204
8130	Salmonella enterica subsp. salamae serovar 42:r:-	14578708	3
8131	Burkholderia pseudomallei MSHR1079	14578209	217
8132	Strobilanthes crispa	14578184	25565
8133	Candida albicans 19F	14573765	60
8134	Bacteroides sp. 4_1_36	14573739	424
8135	Burkholderia pseudomallei MSHR491	14571352	281
8136	Gregarina niphandrodes	14566270	4614
8137	Mycobacteroides salmoniphilum	14558872	198
8138	Sarcophaga sp. SarcoSp002	14557475	14283
8139	Burkholderia pseudomallei NCTC 13179	14554750	182
8140	Amycolatopsis thermalba	14554366	418
8141	Photobacterium damselae subsp. piscicida	14551964	324
8142	Burkholderia pseudomallei 1026b	14550399	48
8143	Burkholderia pseudomallei HBPUB10134a	14549449	126
8144	Ochrobactrum intermedium	14547235	1724
8145	Salmonella enterica subsp. enterica serovar Haifa	14545879	266
8146	Rhizobium hidalgonense	14545142	287
8147	Alloactinosynnema album	14544883	65
8148	Scylla paramamosain	14543609	19382
8149	Hemiaulus sinensis	14543463	16864
8150	Candida albicans P34048	14542907	52
8151	Leucocoprinus sp. HH-2015c	14539421	9000
8152	Zea mays subsp. parviglumis	14539077	23483
8153	Candida albicans P37039	14523568	50
8154	Xanthomonas citri pv. mangiferaeindicae	14522353	214
8155	Babesia ovata	14521942	168
8156	Burkholderia pseudomallei HBPUB10303a	14517832	118
8157	Candida albicans L26	14516741	57
8158	Burkholderia pseudomallei MSHR146	14516010	234
8159	Burkholderia pseudomallei 576	14513964	24
8160	Burkholderia pseudomallei MSHR511	14513785	213
8161	Candida orthopsilosis AY2	14511724	4152
8162	Candida albicans P57072	14509911	45
8163	Salmonella enterica subsp. enterica serovar Livingstone	14507833	382
8164	Azoarcus communis	14506137	244
8165	Candida albicans P78048	14503432	59
8166	Candida albicans 3153A	14502636	287
8167	Paraburkholderia terricola	14493574	163
8168	Candida orthopsilosis	14483898	775
8169	Bacillus thuringiensis serovar medellin	14482626	806
8170	Spathaspora sp. JA1	14478570	180
8171	Candida albicans P37037	14475823	48
8172	Paenibacillus sp. FSL R7-0273	14475562	86
8173	Candida albicans P37005	14473555	45
8174	Lactobacillus sp.	14464929	1615
8175	Candida albicans P87	14461023	44
8176	Candida albicans P75063	14453728	51
8177	Candida albicans P76055	14453368	38
8178	Salmonella enterica subsp. enterica serovar Liverpool	14451646	246
8179	Amycolatopsis methanolica 239	14451533	7
8180	Ambrosiozyma pseudovanderkliftii	14449263	308
8181	bacterium 2013Ark19i	14438795	1471
8182	Alteromonas stellipolaris	14434871	54
8183	Candida albicans A123	14434014	279
8184	Danaus plexippus	14430685	19737
8185	Metschnikowia australis	14429120	313
8186	Helicobacter bizzozeronii	14428154	1439
8187	Candida albicans CHN1	14423948	342
8188	Virgibacillus pantothenticus	14419680	136
8189	Candida albicans WO-1	14416413	86
8190	Hyphomicrobium sp.	14413267	807
8191	Haliotis midae	14411758	34530
8192	Vibrio ishigakensis	14411525	399
8193	Nocardia arizonensis	14404749	235
8194	Propionibacteriaceae bacterium	14403977	1440
8195	Candida albicans A48	14402537	320
8196	Streptomyces sampsonii	14393659	674
8197	Alloscardovia omnicolens	14389782	334
8198	Bradyrhizobium japonicum USDA 122	14376752	7383
8199	Candida albicans A67	14376553	260
8200	Candida albicans A84	14376188	295
8201	Nocardia asteroides	14372679	236
8202	Bremia lactucae	14367881	17419
8203	Heterorhabditis indica	14366155	13881
8204	Candida albicans A92	14362270	249
8205	Burkholderia pseudomallei 7894	14360205	1570
8206	Nosema bombycis CQ1	14356626	3558
8207	Flavobacterium sp.	14354080	1148
8208	Gynura procumbens	14352497	15886
8209	Entamoeba nuttalli P19	14351590	6278
8210	Ogataea nitratoaversa	14348731	915
8211	Cosmocomoidea morgani	14338282	16344
8212	Algibacter lectus	14338224	173
8213	Ogataea pilisensis	14335473	597
8214	Candida albicans A203	14330129	278
8215	Burkholderia pseudomallei MSHR5858	14329684	130
8216	Azospirillum sp. TSH100	14322744	136
8217	Candida albicans A155	14321746	284
8218	Candida albicans A20	14314455	213
8219	Lactobacillus ruminis	14307184	562
8220	Arcobacter marinus	14302576	401
8221	Cricotopus parbicinctus	14300006	27245
8222	[no name:1630946]	14297958	255
8223	Candidatus Magnetomorum sp. HK-1	14290418	3036
8224	Vibrio vulnificus NBRC 15645 = ATCC 27562	14280459	351
8225	Lysinibacillus parviboronicapiens	14273386	283
8226	Corynebacterium stationis	14264654	90
8227	Kazachstania turicensis	14250800	984
8228	Aeromonas jandaei	14249408	574
8229	Sinorhizobium fredii	14237667	908
8230	Candida sake	14232519	175
8231	Delftia lacustris	14231740	351
8232	Azospirillum sp. TSH58	14229478	198
8233	Mycobacterium celatum	14225818	1430
8234	Dielma fastidiosa	14220654	361
8235	Paenibacillus thermophilus	14213505	175
8236	Rhodoblastus acidophilus	14212583	440
8237	Salmonella enterica subsp. enterica serovar Kottbus	14208354	202
8238	Entamoeba invadens	14207699	18617
8239	Brevibacillus reuszeri	14202710	293
8240	Candida albicans Ca529L	14200839	608
8241	Ulurumyia macalpinei	14198954	20275
8242	Shigella flexneri Y	14198318	895
8243	Clostridium botulinum D/C	14188921	634
8244	Burkholderia sp. MSMB0856	14188188	70
8245	Calophyllum inophyllum	14185548	17839
8246	Neolecta irregularis DAH-3	14182604	4542
8247	Sarsinebalia urgorrii	14180751	36755
8248	Dreissena polymorpha	14175598	28980
8249	Burkholderia thailandensis MSMB43	14165400	1406
8250	Ogataea trehalophila	14165302	390
8251	Abies alba	14164936	26245
8252	Burkholderia sp. LA-2-3-30-S1-D2	14154302	138
8253	Nitrosomonas europaea	14145860	1036
8254	Sclerotinia sclerotiorum	14141657	25602
8255	Halomonas caseinilytica	14133658	205
8256	Pseudomonas salomonii	14128689	154
8257	Pseudomonas xanthomarina	14128471	229
8258	Blastobotrys peoriensis	14124520	251
8259	Anncaliia algerae	14124156	8689
8260	Burkholderia sp. NRF60-BP8	14116434	61
8261	Pseudomonas sp. 22 E 5	14113034	1213
8262	Paenibacillus jilunlii	14112963	167
8263	Anabaena cylindrica PCC 7122	14112793	37
8264	Burkholderia pseudomallei MSHR840	14104534	386
8265	Silene noctiflora	14103525	222
8266	Desulfobulbus propionicus	14101061	1867
8267	Chryseobacterium gleum	14095896	80
8268	Fusobacterium varium	14095418	223
8269	Streptomyces spongiicola	14095133	87
8270	Clostridium neonatale	14094612	107
8271	Protomyces inundatus	14090707	466
8272	Doryteuthis pealeii	14089409	22221
8273	Naumovozyma dairenensis	14084086	4721
8274	Lipomyces suomiensis	14079007	162
8275	Vitiosangium sp. GDMCC 1.1324	14076305	80
8276	Melita plumulosa	14074259	25518
8277	Pseudomonas marginalis	14065189	233
8278	Pseudomonas costantinii	14059923	107
8279	Pseudomonas mandelii	14057626	567
8280	Spongiibacter sp.	14054955	290
8281	Tetrapisispora blattae CBS 6284	14048593	10
8282	Burkholderia multivorans ATCC 17616	14023457	13
8283	Candidatus Entotheonella palauensis	14011836	2737
8284	Arthrobacter agilis	14010256	269
8285	Philopotamus ludificatus	14003971	24607
8286	Rhizobium tibeticum	14001668	363
8287	Helicobacter saguini	13991938	184
8288	Candida sp. LDI48194	13991476	367
8289	Pseudomonas yamanorum	13978773	33
8290	[Candida] restingae	13975261	152
8291	Leucocoprinus sp. HH-2015a	13967152	8357
8292	Arcobacter butzleri	13961197	673
8293	Cyberlindnera xylosilytica	13959212	469
8294	Paracoccus pantotrophus	13957569	578
8295	synthetic Escherichia coli C321.deltaA	13943867	3
8296	Mycoplasma hominis	13936236	811
8297	Micromonospora purpureochromogenes	13934986	212
8298	Micromonospora chokoriensis	13932315	121
8299	Lipomyces japonicus	13926723	703
8300	Sinorhizobium fredii CCBAU 83666	13921400	540
8301	Zoopage sp. CT-All	13915725	1958
8302	Drosophila pseudoananassae pseudoananassae	13907550	32951
8303	Marinobacter persicus	13906062	322
8304	Paraburkholderia eburnea	13901919	117
8305	Listeria newyorkensis	13900229	298
8306	Hahella sp. KA22	13899629	3
8307	Blastobotrys serpentis	13897190	858
8308	Ogataea glucozyma	13887705	555
8309	Yersinia pestis subsp. microtus bv. Xilingolensis	13873835	605
8310	Yersinia pestis subsp. microtus bv. Talassica	13873167	684
8311	Metschnikowia sp. AWRI3582	13869994	190
8312	Micromonospora rifamycinica	13866807	397
8313	Tistlia consotensis	13865335	186
8314	Saccharomyces cerevisiae Lalvin L2056	13854308	4677
8315	Anncaliia algerae PRA109	13851317	8403
8316	Collinsella aerofaciens	13849659	449
8317	Pseudomonas baetica	13847462	180
8318	Staphylococcus cohnii subsp. cohnii	13829049	280
8319	Marinobacter salarius	13817824	33
8320	Salmonella enterica subsp. enterica serovar Agbeni	13814595	1872
8321	Lactobacillus murinus	13812010	926
8322	Candida metapsilosis	13805929	357
8323	Rhodobacter johrii	13797789	314
8324	Entamoeba dispar	13785993	20656
8325	Blastobotrys mokoenaii	13785932	521
8326	Mycolicibacterium goodii	13784253	207
8327	Paenibacillus larvae subsp. pulvifaciens	13780739	23
8328	Populus balsamifera	13774436	20896
8329	Gryllus firmus	13773426	26934
8330	[Candida] schatavii	13755574	242
8331	Yersinia enterocolitica subsp. palearctica	13752542	130
8332	Cephaloascus fragrans	13751145	144
8333	Micromonospora tulbaghiae	13748603	50
8334	Pseudomonas protegens CHA0	13737705	4
8335	Sinorhizobium fredii CCBAU 45436	13733378	338
8336	Vibrio toranzoniae	13730153	401
8337	Bacillus thuringiensis serovar tolworthi	13728573	310
8338	Wickerhamomyces anomalus NRRL Y-366-8	13720216	222
8339	Taphrina deformans JCM 22205	13710831	860
8340	Peterozyma toletana	13696703	445
8341	Cyberlindnera jadinii NBRC 0988	13693733	1163
8342	Lysinibacillus boronitolerans JCM 21713 = 10a = NBRC 103108	13692059	270
8343	Nadsonia fulvescens var. elongata DSM 6958	13682059	200
8344	Streptomyces pyridomyceticus	13679532	2407
8345	Anoplogonius nigricollis	13678498	19379
8346	Mycolicibacterium senegalense	13675735	261
8347	Pseudomonas fluorescens Wayne1	13674177	427
8348	Ktedonobacter racemifer DSM 44963	13661586	10
8349	Lipomyces oligophaga	13659397	131
8350	Pseudoalteromonas lipolytica	13642888	277
8351	Proreus simulans	13636035	26084
8352	Leifsonia xyli	13633669	259
8353	Microcystis aeruginosa NIES-298	13630946	2106
8354	Leucocoprinus sp. HH-2015d	13624671	7521
8355	Gluconobacter albidus	13623445	340
8356	Entamoeba histolytica HM-3:IMSS	13617082	3428
8357	Kazachstania taianensis	13615602	364
8358	Citrobacter sp. UC1CIT	13608872	1155
8359	Pseudomonas sp. CMR5c	13603039	52
8360	Nakazawaea holstii	13602140	783
8361	Pygsuia biforma	13600984	12756
8362	Woeseia sp.	13585236	1920
8363	Chikungunya virus	13568121	4632
8364	[no name:382503]	13566333	1055
8365	Actinomadura parvosata subsp. kistnae	13559781	36
8366	Sporosarcina ureae	13559546	43
8367	Cyberlindnera saturnus	13558633	844
8368	Lysinibacillus odysseyi 34hs-1 = NBRC 100172	13552022	156
8369	Pseudomonas umsongensis	13549547	115
8370	Medicago falcata	13540601	18564
8371	Suhomyces emberorum	13540069	193
8372	Saccharomyces cerevisiae YJM1419	13538439	18
8373	Naumovozyma dairenensis CBS 421	13527580	11
8374	Streptomyces abyssalis	13523776	92
8375	Neospora caninum	13522598	26540
8376	Nasutitermes exitiosus	13521923	873
8377	Brucella suis 1330	13516701	408
8378	Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223	13516313	321
8379	Mycolicibacterium canariasense	13510409	279
8380	Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933	13509908	128
8381	Thalassotalea euphylliae	13506089	11
8382	Entamoeba moshkovskii FIC	13503283	21360
8383	Tremella mesenterica	13500746	20702
8384	Paenibacillus pinihumi DSM 23905 = JCM 16419	13498996	164
8385	Rhodocyclaceae bacterium	13497021	1095
8386	Sphingomonas paucimobilis	13496022	417
8387	[Candida] haemulonis	13493244	372
8388	Pseudomonas aeruginosa 39016	13491644	407
8389	Kazachstania unispora	13490214	3132
8390	Pseudomonas gessardii	13487971	408
8391	Ambystoma texanum	13485762	17770
8392	Desulfobacteraceae bacterium IS3	13479772	1475
