Rank	Organism	Nucleotides	Entries
8576	Streptomyces sp. NRRL S-1896	10771027	941
8577	Veillonella parvula	10770621	2494
8578	Serratia nematodiphila DZ0503SBS1	10768607	2524
8579	Mycobacterium marseillense	10759443	144
8580	Burkholderia sp. OK233	10756907	3
8581	Leptospirillum sp. Group III	10756372	2425
8582	Mycobacterium talmoniae	10755542	1496
8583	Tachyglossus aculeatus	10754772	475
8584	Bacillus cereus ATCC 10987	10754547	426
8585	Xanthomonas citri	10753187	533
8586	Rhodococcus sp. LB1	10751952	448
8587	Peptostreptococcaceae bacterium VA2	10750437	33
8588	Aphis craccivora	10749375	15959
8589	Paraglaciecola psychrophila 170	10749287	108
8590	Kluyveromyces dobzhanskii CBS 2104	10741898	86
8591	Streptomyces sp. Root369	10741251	65
8592	Candida sorboxylosa	10739607	68
8593	Influenza B virus	10734500	8564
8594	Rhizobium rhizosphaerae	10730243	130
8595	Rhodococcus fascians LMG 3602	10728096	50
8596	Xanthomonas citri pv. glycines str. 8ra	10728076	15
8597	Marinovum algicola	10725476	151
8598	Capnocytophaga cynodegmi	10724817	324
8599	Escherichia coli 3-073-06_S4_C3	10723110	450
8600	Candidatus Dactylopiibacterium carminicum	10721504	368
8601	Legionella wadsworthii DSM 21896 = ATCC 33877	10720980	84
8602	Saccharomyces cerevisiae YPS163	10718788	4725
8603	Flavobacterium spartansii	10717066	91
8604	Streptomyces sp. RV15	10715474	249
8605	Mycobacterium avium subsp. avium 2285 (S)	10714976	8
8606	Lachancea dasiensis CBS 10888	10713632	32
8607	uncultured Clostridia bacterium	10713309	2629
8608	Burkholderiales bacterium	10710625	717
8609	Bacteroides dorei CL03T12C01	10697614	48
8610	Vibrio rotiferianus CAIM 577 = LMG 21460	10697575	447
8611	Xanthomonas citri pv. glycines str. 12-2	10694084	469
8612	Terracidiphilus gabretensis	10692804	39
8613	Pseudomonas plecoglossicida NBRC 103162 = DSM 15088	10689367	155
8614	Singulisphaera sp. GP187	10689158	5
8615	Ruminococcus sp. NK3A76	10684846	7
8616	Lipochromis sp. 'matumbi hunter'	10683253	16798
8617	Actinopolyspora erythraea	10682582	96
8618	Shewanella sp. Shew256	10680282	128
8619	Halomonas zincidurans B6	10677414	12
8620	Streptomyces violaceusniger	10676635	474
8621	Escherichia coli 2-005-03_S3_C3	10675810	336
8622	Paradoxornis webbianus bulomachus	10675807	6370
8623	Brevibacillus laterosporus DSM 25	10674802	74
8624	Pseudomonas composti	10673166	75
8625	Streptomyces sp. JV178	10673126	762
8626	Mycobacterium intracellulare 1956	10672107	4
8627	Amycolatopsis sp. H5	10671459	164
8628	Zobellia uliginosa	10670158	36
8629	Rhodococcus fascians GIC26	10669708	98
8630	Actinobacteria bacterium OK074	10668107	318
8631	Escherichia coli 2-316-03_S4_C2	10665972	420
8632	Pantoea sp. SM3	10664374	178
8633	Escherichia coli 5-366-08_S3_C1	10663572	248
8634	Escherichia coli 2-011-08_S1_C1	10663564	250
8635	Pantoea sp. BL1	10662920	242
8636	Actinoplanes derwentensis	10659649	5
8637	Escherichia coli 3-373-03_S4_C2	10657700	406
8638	Halomonas caseinilytica	10648391	175
8639	Paraburkholderia oxyphila NBRC 105797	10647665	313
8640	Streptococcus sobrinus DSM 20742 = ATCC 33478	10644409	503
8641	Lentisphaerae bacterium RIFOXYA12_64_32	10641996	503
8642	Escherichia coli 1-250-04_S3_C2	10635830	606
8643	Smaragdicoccus niigatensis DSM 44881 = NBRC 103563	10631361	92
8644	Parabacteroides distasonis str. 3999B T(B) 4	10631358	360
8645	Flavobacterium branchiophilum	10627661	435
8646	Flavobacterium hibernum	10623113	127
8647	Streptomyces sp. cf386	10622898	56
8648	Brevundimonas sp. EAKA	10620471	945
8649	Escherichia coli 2-005-03_S3_C2	10620360	242
8650	uncultured Citrobacter sp.	10618626	1071
8651	Enterobacter cloacae complex sp. 35651	10610994	258
8652	Meyerozyma caribbica MG20W	10609282	9
8653	Escherichia coli 2-177-06_S3_C3	10603098	334
8654	Sporomusa ovata DSM 2662	10603031	122
8655	Pantoea stewartii subsp. stewartii DC283	10602858	88
8656	Escherichia coli 2-011-08_S3_C2	10602632	528
8657	Spirochaeta lutea	10601590	218
8658	Escherichia coli O55:H7 str. USDA 5905	10600863	237
8659	[Eubacterium] hallii	10599044	203
8660	Escherichia coli 2-005-03_S3_C1	10598768	336
8661	Escherichia coli 3-020-07_S4_C3	10596792	324
8662	Pseudomonas alcaliphila	10595088	115
8663	Halicryptus spinulosus	10589746	21737
8664	Escherichia coli 3-373-03_S4_C1	10589500	342
8665	Plesiocystis pacifica SIR-1	10589008	239
8666	Rhodococcus sp. PBTS 2	10585871	35
8667	uncultured Desulfovibrio sp.	10584759	2954
8668	[Candida] tenuis ATCC 10573	10582301	72
8669	Bacteroides fragilis CL05T00C42	10580063	37
8670	Meyerozyma guilliermondii ATCC 6260	10579586	74
8671	Streptomyces hygroscopicus subsp. limoneus	10578743	6
8672	Lactobacillus gallinarum	10578373	476
8673	Streptomyces sp. AS58	10576888	425
8674	Streptomyces himastatinicus ATCC 53653	10576230	788
8675	Myxoma virus	10575992	534
8676	Polaromonas glacialis	10575578	144
8677	Agrobacterium rosae	10575190	86
8678	Escherichia coli 2-427-07_S3_C1	10574442	238
8679	Enterobacter cloacae complex sp. CIDEIMsCOL9	10574102	300
8680	Rhodococcus sp. SC4	10571898	345
8681	Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988	10570529	101
8682	Pseudochattonella farcimen	10569269	10100
8683	Desulfovibrio magneticus RS-1	10563669	4
8684	Klebsiella pneumoniae subsp. rhinoscleromatis ATCC 13884	10563102	408
8685	Calothrix sp. NIES-4101	10561507	7
8686	Xanthomonas campestris pv. viticola	10561414	288
8687	Vibrio sp. 10N.286.46.E10	10561389	273
8688	Prochlorococcus marinus	10559257	1648
8689	Teredinibacter sp. 991H.S.0a.06	10558062	26
8690	Escherichia coli 2-011-08_S1_C2	10557494	292
8691	Enterobacter cloacae complex sp. 35731	10553368	258
8692	Gocevia fonbrunei	10550876	9324
8693	Citrobacter europaeus	10545946	96
8694	Escherichia coli 4-203-08_S1_C1	10541376	346
8695	Escherichia coli 2-052-05_S1_C1	10540686	324
8696	Vibrio sp. JCM 18904	10540370	140
8697	Giardia intestinalis assemblage A	10540218	1193
8698	Amycolatopsis lexingtonensis	10540198	887
8699	Priceomyces haplophilus	10536010	27
8700	Escherichia coli 2-005-03_S4_C1	10533660	470
8701	Mycobacterium avium subsp. avium 2285 (R)	10533134	5
8702	Escherichia coli B7A	10531669	295
8703	Mycolicibacterium elephantis	10529576	350
8704	Escherichia coli 7-233-03_S3_C1	10529224	280
8705	Vibrio parahaemolyticus O4:K12 str. K1203	10528838	148
8706	Torulaspora microellipsoides	10524854	66
8707	Hymenobacter sp. IS2118	10524836	396
8708	Escherichia coli O169:H41	10524531	9
8709	[Clostridium] sphenoides JCM 1415	10524517	88
8710	Thiothrix lacustris	10522469	821
8711	[Candida] aaseri	10522419	112
8712	Escherichia coli 3-020-07_S4_C2	10521286	378
8713	Escherichia coli 7-233-03_S3_C2	10520398	408
8714	Nocardia miyunensis NBRC 108239	10520083	208
8715	Escherichia coli 2-005-03_S1_C2	10517590	310
8716	Burkholderia mallei SAVP1	10515869	95
8717	Rhodococcus zopfii NBRC 100606 = JCM 9919	10515244	3125
8718	Escherichia coli 3-073-06_S3_C2	10513592	452
8719	Escherichia coli 2-222-05_S4_C2	10513400	342
8720	Bordetella genomosp. 5	10513171	31
8721	Antarctobacter heliothermus	10511287	169
8722	Streptomyces chartreusis	10510371	90
8723	Paenibacillus naphthalenovorans	10508375	117
8724	Dyella jiangningensis	10507250	45
8725	Escherichia coli 5-366-08_S3_C3	10506894	204
8726	Escherichia coli 2-005-03_S1_C1	10506606	308
8727	Synechococcus phage S-RIM2	10505869	332
8728	uncultured marine archaeon	10504465	8891
8729	Escherichia coli 3-073-06_S1_C2	10496496	548
8730	Escherichia coli 2-427-07_S4_C1	10496142	388
8731	Escherichia coli 2-005-03_S4_C3	10493190	482
8732	Amycolatopsis sp. CA-126428	10492049	188
8733	Orthocladiinae sp. BOLD-2016	10487011	18149
8734	Escherichia coli O145:H28 str. 4865/96	10483514	594
8735	Paenibacillus wulumuqiensis	10482327	83
8736	Escherichia coli 2-222-05_S4_C3	10479450	400
8737	Escherichia coli 3-105-05_S1_C3	10478614	374
8738	Escherichia coli 6-175-07_S3_C1	10475334	212
8739	Catenulispora acidiphila DSM 44928	10474052	8
8740	Streptomyces canus 299MFChir4.1	10473248	142
8741	Acidihalobacter prosperus	10472972	19
8742	Escherichia coli 1-250-04_S4_C2	10470944	336
8743	Streptomyces kanamyceticus	10468409	854
8744	Streptomyces sp. PAN_FS17	10467880	2
8745	Bradyrhizobium japonicum USDA 123	10467563	531
8746	Nitratireductor basaltis	10467129	18
8747	Escherichia coli Nissle 1917	10465533	148
8748	Escherichia coli 6-319-05_S1_C1	10456166	442
8749	Frankia sp. R43	10455771	53
8750	Escherichia coli B108	10455070	211
8751	Klebsiella pneumoniae IS22	10452755	1410
8752	Mycobacterium sp. UM_3	10452318	658
8753	Escherichia coli 2-316-03_S4_C1	10452188	308
8754	Prauserella rugosa	10451789	204
8755	Kluyvera ascorbata	10451289	296
8756	Streptomyces lincolnensis	10449171	51
8757	Pichia kudriavzevii M12	10448518	621
8758	Shewanella putrefaciens	10448258	652
8759	Didelphis virginiana	10446628	373
8760	Streptomyces ipomoeae 91-03	10446159	689
8761	Nocardia jiangxiensis NBRC 101359	10445918	174
8762	Streptomyces autolyticus	10440537	11
8763	Rhizobium sp. LMB-1	10440264	149
8764	Sarcophaga crassipalpis	10439467	21219
8765	Amblyomma cajennense	10438667	14164
8766	Mycobacterium sp. UM_11	10438282	616
8767	Saccharomyces kudriavzevii ZP591	10437005	3127
8768	Escherichia coli 2-210-07_S1_C3	10429742	338
8769	Giardia intestinalis assemblage B	10424946	621
8770	Streptomyces sp. 59	10421342	2
8771	Escherichia coli RS218	10419230	89
8772	Pseudomyrmex spinicola	10417541	13159
8773	Streptomyces carpinensis	10416997	839
8774	Streptomyces noursei	10416886	70
8775	Burkholderia sp. GAS332	10416547	3
8776	Escherichia coli 6-537-08_S3_C3	10414654	198
8777	Escherichia coli O157:H- str. 493-89	10414408	555
8778	Methylobacterium sp.	10412728	263
8779	Aureimonas sp. AU20	10406692	82
8780	Shigella sonnei 53G	10406457	155
8781	Enterococcus faecalis V583	10405371	386
8782	Enterobacter cloacae complex sp. 35699	10403602	309
8783	Rhodococcus wratislaviensis NBRC 100605	10403277	151
8784	Clostridium cellulovorans 743B	10402440	550
8785	Bordetella bronchiseptica KM22	10399458	92
8786	Streptomyces sp. MMG1533	10398340	295
8787	Clostridia bacterium	10398099	696
8788	Aristolochia fimbriata	10397698	16496
8789	Streptomyces sp. 73	10396874	1
8790	Escherichia coli FAP1	10396264	167
8791	Rhodococcus hoagii NBRC 101255 = C 7	10393250	96
8792	Lachancea thermotolerans CBS 6340	10392862	8
8793	Actinoplanes philippinensis	10392233	68
8794	Escherichia coli 5-172-05_S3_C3	10385004	386
8795	Streptomyces hygroscopicus subsp. jinggangensis 5008	10384284	6
8796	Kitasatospora sp. MBT66	10382001	44
8797	Streptosporangium roseum DSM 43021	10378487	9
8798	Clavibacter sepedonicus	10378019	298
8799	Mesoplasma florum	10374513	59
8800	Xanthomonas arboricola pv. corylina	10373404	541
8801	Amycolatopsis tolypomycina	10371771	12
8802	Cardiobacterium hominis	10371656	689
8803	Bacillus campisalis	10369946	209
8804	Streptomyces sp. NRRL WC-3723	10369869	374
8805	Mycobacteroides abscessus subsp. bolletii 103	10365642	15
8806	Burkholderia sp. UYPR1.413	10364262	341
8807	Eucalyptus gunnii	10363672	19996
8808	Streptomyces sp. CB02959	10362869	85
8809	Escherichia coli 3-073-06_S3_C1	10361828	446
8810	Burkholderia sp. CF099	10359601	3
8811	Streptomyces sp. SA15	10357532	223
8812	Rhodococcus koreensis	10352886	49
8813	Acholeplasma laidlawii	10352098	230
8814	Myxococcus stipitatus DSM 14675	10350586	1
8815	Vibrio variabilis	10344934	309
8816	Streptomyces sp. KS_5	10344370	2
8817	Streptomyces sp. 769	10339864	3
8818	Pedobacter heparinus DSM 2366	10339597	5
8819	Escherichia coli 2-210-07_S3_C2	10338564	486
8820	Variola virus	10338388	412
8821	Rhodococcus sp. PML026	10337507	75
8822	Bacillus muralis	10336626	251
8823	Escherichia coli 6-537-08_S3_C1	10336556	194
8824	Enterobacter cloacae BIDMC 33A	10336514	40
8825	Escherichia coli 1-176-05_S4_C3	10336402	388
8826	Aeromonas piscicola	10335234	343
8827	Streptomyces corchorusii	10334950	164
8828	Sandaracinus amylolyticus	10330386	3
8829	Rhodonellum psychrophilum GCM71 = DSM 17998	10322669	259
8830	Escherichia coli 6-537-08_S3_C2	10321400	196
8831	Escherichia coli HM605	10319326	443
8832	Escherichia coli ATCC 25922	10318690	122
8833	Listeria booriae	10316397	98
8834	Chthonomonas calidirosea	10315638	4
8835	Vibrio sp. JCM 18905	10313088	128
8836	Lentisphaerae bacterium RIFOXYB12_FULL_65_16	10312707	392
8837	Arthrobacter crystallopoietes	10311948	77
8838	Escherichia coli 2-210-07_S1_C2	10310912	394
8839	Bacillus alkalitelluris	10310507	65
8840	Actinomadura madurae LIID-AJ290	10308866	149
8841	Burkholderia sp. yr281	10306168	86
8842	Streptomyces caeruleatus	10305531	151
8843	Escherichia coli 3-105-05_S1_C1	10304628	376
8844	[Candida] carpophila	10303818	86
8845	Escherichia coli 1-182-04_S4_C2	10302700	176
8846	Lachancea fermentati	10302038	125
8847	Pantoea allii	10300733	225
8848	Escherichia coli 1-176-05_S1_C2	10300644	342
8849	Saccharothrix sp. ALI-22-I	10300059	69
8850	Escherichia coli 2-011-08_S3_C3	10293186	324
8851	Serratia grimesii	10289172	187
8852	Xenorhabdus mauleonii	10286900	200
8853	Rhizobiales bacterium GAS113	10286634	4
8854	Leuconostoc mesenteroides subsp. suionicum	10284785	63
8855	Brettanomyces custersianus	10282422	221
8856	Enterobacter cloacae complex sp. 20432	10277962	158
8857	Amycolatopsis mediterranei U32	10277300	12
8858	Streptomyces sp. MUSC 14	10276216	175
8859	Zygosaccharomyces bailii CLIB 213	10268813	27
8860	Pseudomonas marincola	10267568	89
8861	Escherichia coli 3-373-03_S1_C3	10263584	342
8862	Pseudovibrio axinellae	10261898	259
8863	Escherichia coli M8	10261350	998
8864	Actinomadura kijaniata NBRC 14229	10258935	361
8865	Streptomyces sp. MUSC 1	10256347	219
8866	Salmonella enterica subsp. diarizonae serovar Rough:r:z	10255414	245
8867	Pseudomonas meliae	10254060	881
8868	Escherichia coli EPEC 32/73	10249088	142
8869	Amycolatopsis mediterranei RB	10246893	2
8870	Desulfosporosinus sp. FKB	10243148	80
8871	Deltaproteobacteria bacterium Ga0077550	10242556	400
8872	[no name:284037]	10242426	133
8873	Xanthomonas campestris pv. campestris str. CN18	10239438	102
8874	Streptomyces sp. A217	10238220	57
8875	Escherichia coli 1-182-04_S1_C1	10235312	178
8876	Bordetella genomosp. 6	10232546	10
8877	Acyrthosiphon kondoi	10232066	23064
8878	Nostoc flagelliforme CCNUN1	10231233	9
8879	Escherichia coli 3-267-03_S1_C2	10230694	174
8880	Lachancea quebecensis	10230234	104
8881	Escherichia coli M12	10228456	713
8882	Bacteroides finegoldii CL09T03C10	10221787	32
8883	Geodermatophilus obscurus	10221141	153
8884	Enterobacter cloacae complex sp. 35618	10219156	162
8885	Pectobacterium wasabiae CFBP 3304	10216894	109
8886	Candidatus Hamiltonella defensa	10216286	1566
8887	Lentzea kentuckyensis	10213704	264
8888	[Clostridium] symbiosum	10211787	390
8889	Pectobacterium wasabiae	10211704	503
8890	Eragrostis curvula	10211488	12432
8891	Pseudomonas argentinensis	10210216	89
8892	Draconibacterium orientale	10208110	92
8893	Pseudomonas deceptionensis	10205861	40
8894	Streptomyces sp. TLI_55	10204079	10
8895	[Candida] castellii CBS 4332	10201440	101
8896	Escherichia coli 1-182-04_S4_C3	10200570	210
8897	Xenorhabdus hominickii	10196546	165
8898	Streptomyces sp. A301	10196496	104
8899	Vibrio alginolyticus NBRC 15630 = ATCC 17749	10196305	78
8900	Salmonella enterica subsp. enterica serovar Choleraesuis	10194683	370
8901	Vibrio sp. ECSMB14105	10193806	136
8902	Streptomyces galbus	10192315	163
8903	Amycolatopsis kentuckyensis	10191963	923
8904	Streptomyces sp. CdTB01	10191567	2
8905	Streptococcus constellatus	10191346	905
8906	Streptomyces noursei ATCC 11455	10189964	23
8907	Streptomyces sp. Ag109_G2-15	10184498	2
8908	Escherichia coli 3-020-07_S1_C1	10183550	354
8909	Hanseniaspora sp. NB-2018a	10183153	338
8910	Pseudonocardia sp. MH-G8	10180802	81
8911	Xanthomonas campestris pv. campestris str. CN16	10180151	93
8912	Escherichia coli 5-172-05_S3_C1	10179292	362
8913	Streptosporangium roseum	10178998	318
8914	Escherichia coli 3-373-03_S1_C1	10178718	304
8915	Pelobacter seleniigenes DSM 18267	10176746	12
8916	Salmonella enterica subsp. enterica serovar Amager	10176035	185
8917	Tsukamurella pseudospumae	10173902	223
8918	Enterobacter cloacae complex sp. 42192	10173310	190
8919	Enterobacter cloacae complex sp. 44246	10172830	208
8920	Vibrio parahaemolyticus 98-513-F52	10170454	142
8921	Mycolicibacter kumamotonensis	10170356	447
8922	Enterobacter cloacae complex sp. 44242	10169386	206
8923	Lentzea waywayandensis	10163305	41
8924	Escherichia coli 55989	10162855	4
8925	Streptomyces sp. NRRL F-5122	10162813	312
8926	Amycolatopsis sp. CA-128772	10162752	121
8927	Sphingobacteriales bacterium UPWRP_1	10157390	424
8928	Glycera fallax	10157230	16066
8929	Methylosinus trichosporium OB3b	10156923	15
8930	Escherichia coli AD30	10155898	234
8931	Nocardia vinacea NBRC 16497	10155283	429
8932	Streptomyces sp. 1121.2	10155046	4
8933	Streptomyces scabiei 87.22	10153180	3
8934	Saccharopolyspora shandongensis	10152826	136
8935	Intestinimonas butyriciproducens	10152253	117
8936	Escherichia coli O139:H28 str. E24377A	10151720	462
8937	Escherichia coli 2-316-03_S3_C1	10151558	302
8938	Yersinia pekkanenii	10146508	498
8939	Lachancea mirantina	10146224	25
8940	Lachancea cidri	10142708	54
8941	Salmonella enterica subsp. enterica serovar Senftenberg str. 361154004	10142379	112
8942	Escherichia coli 3-020-07_S1_C3	10140574	310
8943	Actinobacteria bacterium OV320	10138599	38
8944	Rhizobium marinum	10138193	182
8945	Lactobacillus mucosae	10136841	384
8946	Xanthomonas campestris pv. campestris str. CN15	10134098	76
8947	Escherichia coli 1-176-05_S4_C2	10130792	328
8948	Streptomyces cellulosae	10129745	245
8949	Photobacterium jeanii	10128584	101
8950	Mycobacteroides abscessus subsp. bolletii BD	10128457	23
8951	Bradyrhizobium japonicum CCBAU 15354	10126594	951
8952	Fremyella diplosiphon NIES-3275	10126555	15
8953	Pantoea rwandensis	10125285	97
8954	Methanoregula sp.	10121719	1734
8955	Streptomyces yokosukanensis	10121428	205
8956	Escherichia coli 5-172-05_S4_C2	10120618	218
8957	Bradyrhizobium sp. th.b2	10120609	285
8958	Escherichia coli 2-177-06_S4_C2	10120464	226
8959	Methylovulum psychrotolerans	10118827	104
8960	Bradyrhizobium sp. BR 10245	10113336	135
8961	Porticoccus sp.	10111075	327
8962	Actinosynnema pretiosum	10110390	146
8963	Escherichia coli 3-475-03_S4_C2	10110094	340
8964	Enterococcus columbae DSM 7374 = ATCC 51263	10105976	175
8965	Acinetobacter parvus	10105675	428
8966	Escherichia coli 1-392-07_S4_C2	10104164	182
8967	Escherichia coli O112ac:H19	10103380	614
8968	Halomonas anticariensis FP35 = DSM 16096	10098156	119
8969	Corynebacterium amycolatum	10096086	381
8970	Escherichia coli 3-105-05_S1_C2	10096012	458
8971	Bacteroides uniformis str. 3978 T3 i	10095266	94
8972	Escherichia coli 5-172-05_S4_C1	10093740	226
8973	Prevotella bryantii	10093192	125
8974	Vibrio cyclitrophicus FF75	10091959	78
8975	Megalurothrips sjostedti	10088866	14770
8976	Hymenobacter sp. AT01-02	10088491	545
8977	Enterobacter cloacae complex sp. 35009	10085288	148
8978	Xanthomonas campestris pv. campestris str. CN12	10083223	94
8979	Candidatus Sulfopaludibacter sp. SbA4	10082265	790
8980	Corallococcus coralloides DSM 2259	10082219	3
8981	Dickeya dianthicola	10082013	608
8982	Streptomyces sp. 96-12	10080713	1875
8983	Mycobacterium hassiacum DSM 44199	10080131	273
8984	Bradyrhizobium japonicum CCBAU 83623	10078352	1217
